,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
34,0.315254237288,0.5,0.630508474576,1.0,961.532625929,0.264406779661,0.41935483871,0.528813559322,0.838709677419,884.79158035,0.14469490419,0.222608695652,0.0777777777778,0.271304347826,0.577777777778
35,0.296511627907,0.5,0.593023255814,1.0,1990.87763434,0.302325581395,0.5,0.604651162791,1.0,1817.97800656,0.200772200772,0.134,0.345345345345,0.312,0.468468468468
36,0.204395604396,0.449275362319,0.408791208791,0.898550724638,660.486538739,0.204395604396,0.449275362319,0.408791208791,0.898550724638,1087.33872102,-0.162920406942,0.093799682035,0.140221402214,0.295707472178,0.343173431734
37,0.278110944528,0.454990215264,0.556221889055,0.909980430528,39.7401044444,0.290104947526,0.264187866928,0.580209895052,0.528375733855,34.5614418357,0.0802948021722,0.0,0.0340264650284,0.424807903403,0.510396975425
38,0.319884726225,0.5,0.63976945245,1.0,903.475792762,0.224783861671,0.361111111111,0.449567723343,0.722222222222,1548.02130041,0.0738649729475,0.191304347826,0.0,0.339130434783,0.565217391304
39,0.354545454545,0.433333333333,0.709090909091,0.866666666667,690.491497931,0.313636363636,0.5,0.627272727273,1.0,1668.25155008,0.309599558278,0.214285714286,0.0,0.492857142857,1.0
40,0.197674418605,0.41935483871,0.395348837209,0.838709677419,5598.61696109,0.240310077519,0.5,0.480620155039,1.0,4192.75840982,-0.110919039173,0.0940170940171,0.048951048951,0.397435897436,0.65034965035
41,0.321428571429,0.418604651163,0.642857142857,0.837209302326,2030.02573181,0.383928571429,0.5,0.767857142857,1.0,1960.37849624,0.360739444944,0.045652173913,0.13768115942,0.280434782609,0.467391304348
42,0.181940700809,0.5,0.363881401617,1.0,1734.41535172,0.173854447439,0.413461538462,0.347708894879,0.826923076923,1420.38618359,-0.26483702337,0.0,0.169491525424,0.3225,0.546610169492
43,0.283076923077,0.409090909091,0.566153846154,0.818181818182,372.872769725,0.293846153846,0.5,0.587692307692,1.0,564.472120854,0.138420661676,0.0,0.114942528736,0.587692307692,0.885057471264
44,0.391959798995,0.481132075472,0.78391959799,0.962264150943,1163.73934662,0.27135678392,0.339622641509,0.542713567839,0.679245283019,1403.10843181,0.232322887119,0.084375,0.217741935484,0.16875,0.290322580645
45,0.243956043956,0.451807228916,0.487912087912,0.903614457831,2175.00982216,0.228571428571,0.433734939759,0.457142857143,0.867469879518,2106.04161241,-0.046143271271,0.0108695652174,0.0,0.452173913043,0.75
46,0.246531483458,0.447976878613,0.493062966916,0.895953757225,255.968661231,0.297758804696,0.5,0.595517609392,1.0,826.574843104,0.0837673926907,0.0439453125,0.076512455516,0.544921875,0.923487544484
47,0.260620915033,0.5,0.521241830065,1.0,568.778779732,0.379901960784,0.5,0.759803921569,1.0,383.621329918,0.282218597064,0.0,0.00314465408805,0.75,0.996855345912
48,0.180194805195,0.348297213622,0.36038961039,0.696594427245,120.446235466,0.219155844156,0.413312693498,0.438311688312,0.826625386997,415.73912807,-0.145272899066,0.16043956044,0.0604534005038,0.296703296703,0.672544080605
49,0.296577946768,0.346666666667,0.593155893536,0.693333333333,3458.75215045,0.422053231939,0.5,0.844106463878,1.0,2932.48072208,0.32043635084,0.453658536585,0.100244498778,0.360975609756,0.550122249389
50,0.274468085106,0.332474226804,0.548936170213,0.664948453608,5129.54972947,0.325531914894,0.394329896907,0.651063829787,0.788659793814,3984.33307835,0.117543473476,0.182291666667,0.415162454874,0.159375,0.276173285199
51,0.238888888889,0.176712328767,0.477777777778,0.353424657534,1768.15957251,0.5,0.356164383562,1.0,0.712328767123,1426.12923331,0.0385157796186,0.375641025641,0.410339256866,0.346153846154,0.420032310178
52,0.242481203008,0.413461538462,0.484962406015,0.826923076923,706.679263546,0.287593984962,0.5,0.575187969925,1.0,488.3634022,0.0568591128949,0.407407407407,0.0,0.257575757576,0.429752066116
53,0.330065359477,0.5,0.660130718954,1.0,191.059860734,0.379901960784,0.425887265136,0.759803921569,0.851774530271,238.198637686,0.377576286712,0.0,0.0,0.439093484419,0.851774530271
54,0.241271820449,0.396516393443,0.482543640898,0.793032786885,288.338588426,0.241271820449,0.396516393443,0.482543640898,0.793032786885,352.031087715,-0.0250909055586,0.1337890625,0.037323037323,0.3779296875,0.498069498069
55,0.281739130435,0.483516483516,0.56347826087,0.967032967033,703.216238019,0.384347826087,0.5,0.768695652174,1.0,1326.81684763,0.324848206248,0.1015625,0.241666666667,0.690625,0.758333333333
56,0.213302752294,0.434579439252,0.426605504587,0.869158878505,1067.63812842,0.216743119266,0.422897196262,0.433486238532,0.845794392523,543.015587357,-0.11727525416,0.0991596638655,0.0,0.317647058824,0.541916167665
57,0.226510067114,0.468421052632,0.453020134228,0.936842105263,191.727366809,0.156040268456,0.326315789474,0.312080536913,0.652631578947,380.892521544,-0.179200231905,0.2775,0.38875,0.155,0.2325
58,0.2,0.412698412698,0.4,0.825396825397,5424.30256293,0.238461538462,0.492063492063,0.476923076923,0.984126984127,7347.28328162,-0.108262534402,0.245161290323,0.106976744186,0.3,0.432558139535
59,0.291729323308,0.5,0.583458646617,1.0,773.695176739,0.207518796992,0.447142857143,0.415037593985,0.894285714286,13.3677099304,0.0,0.0,0.0909090909091,0.415037593985,0.812987012987
60,0.263033175355,0.411111111111,0.526066350711,0.822222222222,884.150158735,0.31990521327,0.5,0.63981042654,1.0,530.372290857,0.147507383288,0.159210526316,0.10183299389,0.355263157895,0.549898167006
61,0.223340040241,0.478448275862,0.446680080483,0.956896551724,2645.07942737,0.226358148893,0.484913793103,0.452716297787,0.969827586207,3427.23311426,-0.0950183590839,0.0475,0.110280373832,0.28125,0.420560747664
62,0.24,0.346666666667,0.48,0.693333333333,1279.61195129,0.341538461538,0.5,0.683076923077,1.0,1198.34717801,0.127356577386,0.432038834951,0.0462427745665,0.359223300971,0.650289017341
63,0.31338028169,0.5,0.62676056338,1.0,894.770013502,0.221830985915,0.344444444444,0.443661971831,0.688888888889,1490.64619014,0.0566328972949,0.233870967742,0.0692840646651,0.304838709677,0.429561200924
64,0.3779296875,0.5,0.755859375,1.0,269.186211338,0.298828125,0.451253481894,0.59765625,0.902506963788,331.051453861,0.328055239733,0.192429022082,0.0,0.482649842271,0.757009345794
65,0.31163434903,0.47268907563,0.623268698061,0.945378151261,1426.77936514,0.216066481994,0.327731092437,0.432132963989,0.655462184874,1560.10272844,0.0415950262032,0.105882352941,0.0567375886525,0.367058823529,0.553191489362
66,0.25,0.313614262561,0.5,0.627228525122,1405.82485422,0.31762295082,0.376823338736,0.635245901639,0.753646677472,956.637707631,0.0702481306853,0.0,0.0777537796976,0.465,0.502159827214
67,0.224637681159,0.362,0.449275362319,0.724,692.925459089,0.224637681159,0.378,0.449275362319,0.756,144.415751157,-0.0665682656827,0.0775510204082,0.0,0.379591836735,0.546242774566
68,0.367879746835,0.416216216216,0.735759493671,0.832432432432,550.912212246,0.441455696203,0.5,0.882911392405,1.0,444.025410408,0.525974741064,0.179824561404,0.0625,0.611842105263,0.5419921875
69,0.241486068111,0.435754189944,0.482972136223,0.871508379888,972.139795572,0.241486068111,0.435754189944,0.482972136223,0.871508379888,1113.56489165,-0.0264623405348,0.149206349206,0.0816901408451,0.247619047619,0.439436619718
70,0.356012658228,0.340909090909,0.712025316456,0.681818181818,2223.63907581,0.299050632911,0.281818181818,0.598101265823,0.563636363636,1428.96069536,0.103429823667,0.145070422535,0.017094017094,0.266197183099,0.397435897436
71,0.356472795497,0.5,0.712945590994,1.0,2297.72033348,0.253283302064,0.409090909091,0.506566604128,0.818181818182,1678.89856692,0.190829126237,0.0,0.0,0.40059347181,0.818181818182
72,0.277546777547,0.5,0.555093555094,1.0,1335.29500623,0.193347193347,0.3875,0.386694386694,0.775,1630.95640082,-0.0482668298186,0.256944444444,0.04,0.258333333333,0.744
73,0.197872340426,0.481865284974,0.395744680851,0.963730569948,410.181816739,0.197872340426,0.481865284974,0.395744680851,0.963730569948,664.66326329,-0.199775738575,0.254716981132,0.0329411764706,0.292452830189,0.437647058824
74,0.323814133591,0.5,0.647628267183,1.0,105.300196907,0.187318489835,0.289237668161,0.374636979671,0.578475336323,109.128883472,0.0157795205141,0.05,0.182291666667,0.30234375,0.403125
